Time;SPINE_BASE;SPINE_MID;NECK;HEAD;SHOULDER_LEFT;ELBOW_LEFT;WRIST_LEFT;HAND_LEFT;SHOULDER_RIGHT;ELBOW_RIGHT;WRIST_RIGHT;HAND_RIGHT;HIP_LEFT;KNEE_LEFT;ANKLE_LEFT;FOOT_LEFT;HIP_RIGHT;KNEE_RIGHT;ANKLE_RIGHT;FOOT_RIGHT;SPINE_SHOULDER;HAND_TIP_LEFT;THUMB_LEFT;HAND_TIP_RIGHT;THUMB_RIGHT
5736;0.07886313,0.26763406,1.6897656;0.08887684,0.30140245,1.684485;0.09180589,0.4671251,1.6669348;0.20021735,0.6270581,1.630926;-0.05483392,0.6579394,1.779865;-0.1399044,0.45786527,1.8739537;-0.22902234,0.53349537,1.737264;-0.24450053,0.5569014,1.699008;0.23802151,0.4513304,1.6660461;0.3481733,0.29550278,1.6511158;0.4056104,0.13843916,1.5905753;0.4222335,0.0595234,1.5717883;-0.05627593,0.21023959,1.7056087;-0.021226618,-0.19095719,1.7331414;-0.007923219,-0.44281033,1.7520977;-0.01938327,-0.3398663,1.7287326;0.13184239,0.1425828,1.67681;0.16261634,-0.19105677,1.6757752;0.22420664,-0.43750337,1.7168624;0.16545132,-0.34720838,1.675704;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5772;0.0744696,0.269504,1.6890167;0.07925441,0.30059084,1.6833334;0.07453225,0.4649774,1.666294;0.19996017,0.6262755,1.634245;-0.06535222,0.65832245,1.7864306;-0.13432387,0.457098,1.8744478;-0.24034841,0.5249326,1.7111878;-0.25843963,0.5569649,1.6647276;0.22768007,0.46919,1.6854973;0.3558828,0.3290394,1.65644;0.41282994,0.1590352,1.6130527;0.43393773,0.079604335,1.5901457;-0.05048698,0.20796314,1.7033105;-0.016633008,-0.18826397,1.7348022;7.935893E-4,-0.4381039,1.7536175;-0.014627502,-0.3370746,1.7290529;0.13305128,0.14987455,1.6774229;0.165838,-0.18599528,1.6775903;0.22912166,-0.43725538,1.7169138;0.17456293,-0.3446461,1.6783296;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5805;0.0680604,0.26701307,1.6888691;0.067152485,0.31223914,1.686047;0.05523109,0.60257226,1.6816447;0.17654599,0.7330942,1.6570745;-0.076521516,0.6688812,1.7950813;-0.1342302,0.45591196,1.8712713;-0.24381869,0.51839805,1.6947559;-0.26249707,0.55383176,1.6425045;0.21201771,0.52331054,1.7022258;0.34725937,0.3660153,1.6682279;0.41731963,0.17303126,1.6269436;0.44286275,0.09674917,1.6032832;-0.044362478,0.20420188,1.7016869;-0.014058591,-0.18669067,1.7358586;0.006114625,-0.4349402,1.7542527;-0.012232624,-0.33597425,1.7285421;0.13320301,0.15899909,1.6784296;0.16802233,-0.18263476,1.6789722;0.2201309,-0.43764347,1.7115948;0.1771549,-0.3429231,1.6786996;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5837;0.06314076,0.2648411,1.6892836;0.060883105,0.31828228,1.6877604;0.040801916,0.64639324,1.6873509;0.16053906,0.79633254,1.670734;-0.08390124,0.6659936,1.7999619;-0.1339624,0.4515625,1.8698559;-0.23662297,0.50581324,1.6818118;-0.25420544,0.54223055,1.6178552;0.18838641,0.5982945,1.7012981;0.32663438,0.40906256,1.6836119;0.42032072,0.18387638,1.6372316;0.45028532,0.112385295,1.6130689;-0.037503827,0.2014581,1.7014593;-0.015062779,-0.18585648,1.7347305;0.001192275,-0.43311578,1.7423781;-0.019784681,-0.33662447,1.7172064;0.13205701,0.17087942,1.6794186;0.16905776,-0.18082763,1.6800272;0.2021407,-0.43798015,1.70263;0.1724138,-0.34167647,1.676171;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5873;0.059452113,0.26265886,1.6898761;0.057098277,0.321891,1.6890001;0.036590822,0.67392874,1.6911452;0.15457265,0.82005405,1.676185;-0.08966648,0.6587569,1.7994684;-0.15341888,0.4417957,1.8685622;-0.22805196,0.49122387,1.6566077;-0.24126697,0.52793133,1.5968279;0.17818807,0.63136244,1.6999781;0.31775153,0.4283005,1.6993281;0.42218417,0.19181006,1.6452621;0.4560105,0.12462235,1.6205043;-0.032028988,0.19896896,1.7016362;-0.026191717,-0.18605645,1.724619;-0.01650495,-0.43241456,1.7187256;-0.034555383,-0.33706847,1.6983968;0.13090296,0.17887828,1.6802514;0.16759785,-0.18065377,1.6801403;0.18087626,-0.4379551,1.6902324;0.16408035,-0.3403028,1.6711866;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5904;0.056558352,0.26118106,1.6907146;0.054379813,0.32438275,1.6902035;0.039111197,0.681101,1.6932676;0.1511695,0.8351551,1.6797242;-0.09411701,0.6505552,1.7959847;-0.16403931,0.43611553,1.867161;-0.22039244,0.48147476,1.6420958;-0.22382063,0.5105724,1.5794809;0.17501587,0.64230764,1.7005403;0.31140605,0.43614024,1.7181299;0.42345062,0.19822292,1.6533508;0.46057364,0.13496442,1.6268368;-0.02849178,0.19726542,1.7019075;-0.048224617,-0.18604733,1.7030828;-0.05668461,-0.4311556,1.6644837;-0.058503803,-0.3365013,1.666353;0.12943009,0.18477271,1.6812216;0.15987268,-0.18231867,1.6763192;0.14338315,-0.43701774,1.6649576;0.15169816,-0.33927873,1.6605914;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5936;0.052914944,0.26007822,1.6924189;0.04927708,0.32668766,1.6945401;0.015650716,0.698671,1.7092606;0.13197829,0.8471815,1.690443;-0.09801837,0.6392145,1.7889143;-0.17371479,0.43052554,1.8122263;-0.208787,0.46471578,1.6007253;-0.20252806,0.48896858,1.5648291;0.18058364,0.6354841,1.7089937;0.30918717,0.4268623,1.7455187;0.42493308,0.20254919,1.6602733;0.4663521,0.14500566,1.6322984;-0.026326077,0.19614363,1.7022344;-0.06571121,-0.18578146,1.6846093;-0.0682676,-0.43073478,1.6473707;-0.08307372,-0.3374341,1.6344167;0.12790462,0.1888995,1.6822275;0.14782393,-0.18439724,1.6685956;0.1251127,-0.43645322,1.6487279;0.1428265,-0.3387035,1.6482939;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5972;0.048852,0.25890705,1.694562;0.044038996,0.32781094,1.6996783;0.005888202,0.70085746,1.7171916;0.11987989,0.8525433,1.6968905;-0.10006016,0.63142115,1.7807169;-0.17719164,0.42418492,1.7678134;-0.17715706,0.4512381,1.5671608;-0.17731561,0.46748108,1.555337;0.1827134,0.631025,1.71694;0.30681136,0.41735023,1.765033;0.42682454,0.20722629,1.6683875;0.47155228,0.15483016,1.6372312;-0.025016798,0.19530258,1.7024897;-0.0826975,-0.1843802,1.6672118;-0.08355348,-0.42996347,1.6290659;-0.105073944,-0.3356891,1.6111369;0.12512465,0.19180496,1.6842728;0.13840769,-0.18537869,1.6620275;0.11267455,-0.4355735,1.6337714;0.13366944,-0.33761978,1.6324117;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6006;0.0441764,0.2577018,1.6968166;0.03863525,0.32785404,1.7047645;-5.885931E-4,0.69659394,1.7222033;0.11072067,0.8532858,1.7011862;-0.1019671,0.6263012,1.7736051;-0.17413533,0.4075165,1.7111355;-0.1324264,0.4443838,1.5245891;-0.14247888,0.43720782,1.5453444;0.18598759,0.6209652,1.7256813;0.30379108,0.41016182,1.7794836;0.42798233,0.2141929,1.6788603;0.47764271,0.17102106,1.6446092;-0.024750352,0.19432183,1.7027432;-0.09570092,-0.18121366,1.6554078;-0.091803774,-0.4286508,1.6189071;-0.11491071,-0.33388048,1.6007818;0.121081166,0.19331652,1.6868463;0.13232164,-0.18578172,1.6577885;0.105294965,-0.43486565,1.6240985;0.12855466,-0.33680713,1.6235441;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6035;0.03927374,0.25675926,1.6988479;0.033602092,0.32746246,1.709082;-0.003998826,0.6897143,1.7244085;0.10397347,0.8511451,1.7037503;-0.10438443,0.62304884,1.7670907;-0.17323321,0.39897484,1.6897272;-0.10751307,0.43646002,1.508164;-0.09844817,0.43241546,1.4973392;0.18679602,0.61421245,1.7331619;0.29889533,0.40430126,1.7917669;0.42819718,0.22304669,1.6887676;0.48273686,0.19353226,1.654696;-0.026094163,0.19321245,1.7026964;-0.10487119,-0.1786189,1.6484171;-0.103759766,-0.42653346,1.6117314;-0.12311158,-0.33137703,1.594903;0.11507125,0.1937113,1.6904949;0.12825702,-0.18580183,1.6551956;0.10090657,-0.43428627,1.61798;0.1256063,-0.33612832,1.6186109;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6084;0.034508914,0.25626352,1.700245;0.030035306,0.3271081,1.7118111;0.015986003,0.6646791,1.7148426;0.10931235,0.8368048,1.6999012;-0.11417292,0.615849,1.7575848;-0.18525714,0.40385336,1.7081134;-0.08959751,0.42256653,1.5082406;-0.07283347,0.4197579,1.4773225;0.18530479,0.6098513,1.7398152;0.29180142,0.4002149,1.8024163;0.42324919,0.2450332,1.7015737;0.48166376,0.22831158,1.6669419;-0.032978624,0.19198762,1.7009426;-0.11309282,-0.17537868,1.6446164;-0.12726228,-0.42142946,1.6108358;-0.13355334,-0.32596606,1.5970286;0.10710884,0.19337863,1.6943828;0.12473807,-0.18521924,1.6539093;0.09975016,-0.4332141,1.6136616;0.12294997,-0.33512032,1.6159598;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6111;0.021914683,0.25788835,1.7013259;0.020334529,0.3259213,1.7138538;0.0037673847,0.6268172,1.7062201;0.09842479,0.8030101,1.6930279;-0.122623056,0.61357605,1.7497529;-0.20016862,0.40806824,1.7173488;-0.07529124,0.40655145,1.5171449;-0.045292947,0.39898068,1.493292;0.18152069,0.6067202,1.7464604;0.27794933,0.39828438,1.8120037;0.41577008,0.2676638,1.708797;0.47513598,0.2684575,1.6733855;-0.04538897,0.19223064,1.6979773;-0.12272934,-0.17152695,1.6449288;-0.1559249,-0.41505137,1.6226975;-0.1452582,-0.31933218,1.6211333;0.09240736,0.19413431,1.6990525;0.12005294,-0.18227246,1.6557099;0.10517054,-0.4297614,1.6149628;0.12078765,-0.3317404,1.617914;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6141;0.010579201,0.2602369,1.7016102;0.0110380035,0.32574493,1.7148076;0.0015062122,0.6184185,1.7042234;0.09475635,0.7932401,1.6909386;-0.13253947,0.6136574,1.7423713;-0.22406125,0.41879568,1.7302675;-0.066848315,0.39408612,1.5265286;-0.03237389,0.38909823,1.5034688;0.17228751,0.60479075,1.7555245;0.25662038,0.4002668,1.819357;0.39960247,0.30094355,1.7110515;0.46588257,0.30002782,1.673112;-0.05871831,0.19386087,1.6942687;-0.13626918,-0.16927621,1.6538359;-0.19181508,-0.4093639,1.6504744;-0.1716243,-0.3146615,1.6493127;0.07888535,0.19562112,1.7024088;0.114155635,-0.17591518,1.6620066;0.116034634,-0.42294663,1.6250234;0.11893,-0.32494754,1.6267655;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6179;-0.0039325496,0.26333877,1.7010716;-0.0042675356,0.32674754,1.7146896;-0.006665863,0.6170228,1.7030715;0.09041942,0.7876456,1.6896204;-0.14423041,0.6147951,1.7354904;-0.23798195,0.42420822,1.7350484;-0.05440378,0.37986964,1.5475692;-0.017055692,0.38330054,1.5109233;0.15418643,0.60858613,1.7665492;0.22476603,0.40587512,1.8240756;0.37367254,0.33597335,1.711063;0.449095,0.3371138,1.6637818;-0.071789555,0.19603708,1.6903226;-0.15213133,-0.16959126,1.6694429;-0.21302807,-0.40767375,1.6786053;-0.22622263,-0.3210265,1.6828989;0.06255902,0.19757423,1.7050679;0.108413234,-0.16885763,1.6699905;0.12684192,-0.41530553,1.6389844;0.11708351,-0.3174713,1.6394552;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6211;-0.018437192,0.2653484,1.7000451;-0.020004736,0.327507,1.7142727;-0.020853177,0.6235221,1.7042342;0.08404557,0.78491336,1.6889446;-0.15985076,0.61575556,1.7292017;-0.26210698,0.4286734,1.734337;-0.10392117,0.34975114,1.5868274;-0.05183781,0.36145106,1.5465614;0.1270736,0.61629885,1.7756387;0.20407927,0.4092636,1.8250508;0.3555841,0.35780904,1.7079406;0.42681307,0.371096,1.650973;-0.08547643,0.19772902,1.6853145;-0.16822273,-0.17092843,1.6837684;-0.22859007,-0.40709555,1.7036359;-0.243428,-0.32146177,1.6941391;0.046838965,0.19859824,1.7072483;0.10283868,-0.16539241,1.6774158;0.13561805,-0.41075632,1.6513048;0.11550023,-0.314284,1.6504304;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6241;-0.03274095,0.26588833,1.6992438;-0.035358865,0.32763377,1.7146416;-0.036763173,0.6345235,1.7090011;0.07474835,0.78595436,1.6901244;-0.17530808,0.61589146,1.7244614;-0.28467083,0.43011543,1.7294089;-0.13116477,0.33078277,1.6068836;-0.06769763,0.35033476,1.5618863;0.10746595,0.61998457,1.78261;0.18399943,0.41080588,1.8235497;0.3383361,0.37838185,1.695649;0.40263855,0.39996955,1.6381277;-0.09814327,0.19818923,1.6808494;-0.18084504,-0.17201711,1.6932292;-0.23843847,-0.40713066,1.7172242;-0.25321662,-0.3215789,1.700717;0.030502666,0.19835451,1.709233;0.096693546,-0.16421406,1.6841635;0.1390963,-0.40876055,1.6588902;0.11206265,-0.3135357,1.6585646;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6278;-0.053280585,0.26451194,1.6995513;-0.05770935,0.32670182,1.7173226;-0.058802985,0.6479478,1.718124;0.057873033,0.79182994,1.6950463;-0.20047276,0.614992,1.7214808;-0.30967405,0.4295512,1.7219042;-0.1408233,0.32306883,1.6143639;-0.07828713,0.3436698,1.569785;0.062286153,0.62612116,1.7890406;0.14379582,0.41517022,1.8229563;0.32029152,0.39700818,1.6777914;0.3759525,0.422135,1.6259947;-0.11342916,0.19778837,1.6770835;-0.19333586,-0.1737631,1.6993096;-0.24425547,-0.40782067,1.7262541;-0.2570644,-0.3232605,1.7037306;0.005380324,0.19710769,1.712753;0.085648105,-0.16654415,1.690794;0.14079672,-0.40804932,1.6644794;0.102652825,-0.31739926,1.6659073;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6312;-0.069953665,0.262696,1.7011466;-0.07477781,0.3256107,1.7209467;-0.07200695,0.65519774,1.7238166;0.04326657,0.7975471,1.6999004;-0.22176902,0.6148742,1.7207137;-0.33358756,0.4284489,1.7126843;-0.15257812,0.31839195,1.6150723;-0.09317439,0.3389328,1.5715569;0.042637244,0.6286872,1.7920235;0.121211536,0.4096006,1.8120282;0.29773176,0.41166437,1.6603575;0.3456908,0.43897358,1.6132722;-0.12793441,0.19675152,1.6761929;-0.20639373,-0.17590177,1.7026632;-0.24841994,-0.40869066,1.7326152;-0.2558565,-0.32608837,1.7034837;-0.012731232,0.19574796,1.7156271;0.068578176,-0.17205161,1.6953235;0.1416293,-0.4077642,1.6679899;0.0899315,-0.324214,1.669027;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6341;-0.08250935,0.26229852,1.7037466;-0.0858271,0.32553932,1.725308;-0.07593651,0.6626573,1.7339706;0.03586546,0.8039511,1.7077912;-0.27022675,0.6154832,1.7259563;-0.3483247,0.42784598,1.7073302;-0.14731644,0.35263282,1.5993255;-0.096682936,0.35385865,1.5683573;0.029421473,0.6307273,1.7947876;0.10808596,0.40897936,1.8098158;0.26493582,0.42675388,1.6423607;0.31223,0.45287615,1.6010845;-0.1530356,0.19520439,1.6777191;-0.22014223,-0.17750968,1.7038478;-0.25203538,-0.409351,1.7375112;-0.2573677,-0.3272441,1.70449;-0.024423031,0.19501224,1.7183899;0.046143558,-0.17696254,1.6945958;0.11772388,-0.41318098,1.6608692;0.05963929,-0.32987505,1.6601728;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6378;-0.101965725,0.26618043,1.70972;-0.10682484,0.3299931,1.7346616;-0.09602386,0.6681936,1.7421777;0.015407183,0.81129134,1.7160226;-0.2892642,0.615798,1.7280797;-0.36027268,0.42765835,1.7037469;-0.18127455,0.36705324,1.590836;-0.12278784,0.3652842,1.5649029;0.019448908,0.63230175,1.7977276;0.09915258,0.40903163,1.8085283;0.21806848,0.4333339,1.6389828;0.2706293,0.46475822,1.5879059;-0.17119469,0.19682738,1.680665;-0.23423076,-0.17559727,1.7035438;-0.25466782,-0.4094606,1.7407404;-0.25816327,-0.326792,1.7042725;-0.038588833,0.19631222,1.7232963;0.026820913,-0.17900644,1.6895725;0.0820566,-0.41791722,1.6434859;0.036998387,-0.33044684,1.647772;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6408;-0.116296306,0.2692218,1.7148823;-0.12163463,0.3331032,1.7415545;-0.107467026,0.6706114,1.746283;0.0015241755,0.8157205,1.7211926;-0.2999509,0.6160216,1.7290165;-0.37169763,0.42798153,1.702582;-0.21011598,0.381505,1.5870966;-0.14342898,0.37049243,1.5639231;0.009984114,0.6338132,1.8017917;0.091265105,0.4102436,1.8072188;0.18857142,0.43629912,1.6359859;0.23335718,0.47128555,1.5779402;-0.18562217,0.19896352,1.6849298;-0.24475786,-0.17497553,1.7032479;-0.25681236,-0.40986013,1.7426494;-0.2591355,-0.32666856,1.7039273;-0.051357932,0.1981021,1.7286739;-0.0040189447,-0.17702602,1.6747035;0.05842346,-0.41747466,1.6269013;0.0051416885,-0.32788408,1.6191882;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6442;-0.13279647,0.2712462,1.7211586;-0.13904065,0.33517233,1.7486719;-0.12540491,0.67080903,1.7487471;-0.01587374,0.81891996,1.72529;-0.30739748,0.6161821,1.7296381;-0.3799875,0.42817006,1.7028044;-0.21655728,0.38322982,1.5830941;-0.15257336,0.3714407,1.563431;0.0012376318,0.6346794,1.8065197;0.085221894,0.4109048,1.8057666;0.16195908,0.43757653,1.6292007;0.19427504,0.4764809,1.5690169;-0.19927944,0.20110165,1.6910895;-0.2522668,-0.17469594,1.7025063;-0.25972173,-0.41092262,1.741791;-0.25994596,-0.32645205,1.702371;-0.06988723,0.1996134,1.7359909;-0.023212083,-0.1769935,1.6626832;0.032556973,-0.41795182,1.606039;-0.01562178,-0.3263324,1.5993859;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6477;-0.14432642,0.27195778,1.7260218;-0.1501362,0.3358346,1.7533717;-0.13523284,0.6698313,1.750031;-0.026938552,0.82010865,1.7278247;-0.3124542,0.6162542,1.7305233;-0.3878499,0.4276919,1.7061943;-0.21728769,0.37403813,1.5777291;-0.15762062,0.36382917,1.5606292;-0.005772946,0.6349489,1.8110706;0.07970001,0.4108475,1.8028178;0.13863072,0.4380784,1.619368;0.1556228,0.47810844,1.56066;-0.21051846,0.2023722,1.6973817;-0.25873134,-0.17476477,1.7009608;-0.26257178,-0.4127929,1.7375516;-0.26125267,-0.32652813,1.6979524;-0.083033256,0.20003185,1.7416084;-0.039069615,-0.17670861,1.6512233;0.010217217,-0.4183175,1.5898442;-0.03076661,-0.32485947,1.5842587;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6503;-0.153816,0.27123538,1.7308325;-0.15841752,0.33547735,1.7573282;-0.14126357,0.66882575,1.750934;-0.034210287,0.820613,1.7295983;-0.31539133,0.61606115,1.7320824;-0.39733762,0.4269223,1.7213092;-0.23790622,0.34510747,1.581146;-0.18231732,0.34626955,1.5647779;-0.02062036,0.6346173,1.8140237;0.072545834,0.4107567,1.7941778;0.111564696,0.43553668,1.6010971;0.12026183,0.4764653,1.552604;-0.21919094,0.20289315,1.7039313;-0.26454622,-0.17506501,1.6990278;-0.26475298,-0.41495752,1.73157;-0.2630442,-0.32677788,1.6930584;-0.095134325,0.20000663,1.7469558;-0.04951167,-0.17607394,1.6440233;-0.008979039,-0.41850808,1.5796553;-0.040946454,-0.3236891,1.5757908;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6535;-0.16157769,0.26941594,1.734924;-0.16552317,0.3342638,1.7606827;-0.1498819,0.6684883,1.7516749;-0.043646235,0.8215304,1.7312809;-0.31686682,0.61573803,1.7344322;-0.40392187,0.42701137,1.7446437;-0.2643531,0.322333,1.5926249;-0.22085929,0.30634248,1.5714812;-0.031003514,0.63434255,1.8146698;0.060688842,0.41265172,1.7563863;0.08214346,0.4308584,1.5604017;0.080419086,0.4714493,1.538795;-0.22544385,0.20270376,1.7094749;-0.27074257,-0.17636186,1.6975287;-0.26526847,-0.41742146,1.7263569;-0.2647928,-0.32772204,1.6896774;-0.10342825,0.19952819,1.7504525;-0.05867463,-0.17537452,1.6396397;-0.042038828,-0.4189561,1.5757589;-0.06367645,-0.3221784,1.5740558;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6571;-0.16777568,0.26757517,1.7379892;-0.17066634,0.33312187,1.7630116;-0.15489337,0.66822433,1.7521085;-0.04984318,0.8220397,1.7323487;-0.31737885,0.61563236,1.7379478;-0.40844682,0.43109784,1.7799563;-0.2874073,0.30192432,1.6047788;-0.25244382,0.2765282,1.5783023;-0.038940217,0.6342377,1.8134987;0.05413372,0.41401106,1.7372116;0.05638344,0.42140815,1.5347908;0.054513477,0.46348932,1.5265125;-0.23268443,0.20228991,1.7159288;-0.27674314,-0.17842811,1.6978853;-0.2650861,-0.41977155,1.7227628;-0.2666332,-0.32900858,1.6880285;-0.10937995,0.19916444,1.7525415;-0.072569445,-0.17402148,1.6402711;-0.0861879,-0.41892365,1.5881312;-0.10808612,-0.3212339,1.5898529;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6604;-0.17256466,0.2663125,1.7400583;-0.17434205,0.33243746,1.764532;-0.15836838,0.66814977,1.7522992;-0.05433335,0.8224695,1.7329823;-0.3192361,0.6179282,1.7461041;-0.40904808,0.4365528,1.8140463;-0.30651093,0.2903229,1.619318;-0.26792717,0.26479778,1.5838783;-0.046364035,0.63476455,1.8084474;0.048771523,0.4147935,1.7254043;0.02401299,0.39701757,1.5196322;0.019791298,0.44195917,1.499569;-0.23926364,0.20222558,1.7213769;-0.28285646,-0.1810431,1.7012767;-0.26514632,-0.42151502,1.7209979;-0.2698854,-0.33109522,1.6889608;-0.1136205,0.19902143,1.7537181;-0.08724031,-0.17482673,1.6482402;-0.22501308,-0.37373856,1.6630611;-0.16758521,-0.3228926,1.6246977;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6636;-0.17613137,0.2655773,1.7413095;-0.1769131,0.3320693,1.7654732;-0.16089937,0.6681352,1.7522187;-0.05763722,0.8227999,1.7332683;-0.32181373,0.62236494,1.7562436;-0.40766177,0.4407151,1.8373469;-0.326227,0.28692955,1.6309987;-0.28328156,0.2587548,1.5898596;-0.05210969,0.6347017,1.7976644;0.03466232,0.41209033,1.7046422;-0.005790394,0.3794571,1.5026939;-0.009935822,0.41490152,1.4776582;-0.2451173,0.20251232,1.7258234;-0.2878677,-0.18384635,1.7065316;-0.26537856,-0.42322713,1.7198794;-0.27778563,-0.3349649,1.694078;-0.11696853,0.19915913,1.7536564;-0.1086563,-0.18016842,1.6740185;-0.23327391,-0.38933176,1.6796887;-0.18037851,-0.3284896,1.6531723;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6673;-0.17919067,0.26507723,1.7419949;-0.1787964,0.3317858,1.7659771;-0.16257453,0.6681162,1.7517651;-0.059962615,0.8230205,1.7333207;-0.32409462,0.62674737,1.7654632;-0.402381,0.44864866,1.8662223;-0.36934313,0.2797662,1.6625041;-0.33774716,0.261007,1.6127753;-0.055882797,0.6321089,1.7792666;0.028748628,0.40951034,1.6833436;-0.028809804,0.36616793,1.4888371;-0.040047534,0.38083997,1.4598119;-0.2509788,0.20301546,1.7299467;-0.29133156,-0.18609485,1.7112575;-0.26612526,-0.42501786,1.7194654;-0.28512484,-0.3382117,1.6985941;-0.12040813,0.19964692,1.7512195;-0.12586373,-0.18840171,1.7022139;-0.24161252,-0.40179127,1.7017112;-0.18420874,-0.33602056,1.6909565;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6709;-0.18360375,0.26456547,1.7420676;-0.18122852,0.3314482,1.765569;-0.16571343,0.6681555,1.7493967;-0.063250355,0.8231458,1.7321252;-0.32565242,0.6301354,1.7732997;-0.39817455,0.45354998,1.8832968;-0.3915477,0.28000426,1.6813732;-0.37814832,0.26794305,1.6296738;-0.05741105,0.6281926,1.7587954;0.026343351,0.40652084,1.6708294;-0.045252305,0.35625786,1.471627;-0.058495164,0.35200256,1.4450693;-0.2568607,0.20343792,1.734036;-0.2937186,-0.1881005,1.7153656;-0.2672885,-0.4270384,1.7196898;-0.29070315,-0.34091818,1.7019212;-0.12539057,0.19994351,1.7465901;-0.13818876,-0.19708148,1.729089;-0.23883756,-0.4181817,1.7566912;-0.18302152,-0.34312764,1.7430937;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
6742;-0.18747118,0.26415738,1.7418449;-0.18308614,0.33109742,1.7645482;-0.16923608,0.66763216,1.7461295;-0.06669856,0.82283664,1.7301883;-0.34312302,0.6257245,1.8099332;-0.39318082,0.4571305,1.8979571;-0.41106933,0.27990633,1.7026768;-0.43283296,0.28226644,1.6545887;-0.05757541,0.6239402,1.7410289;0.025909306,0.4028742,1.6597493;-0.0490301,0.33726624,1.4700485;-0.07317295,0.3196513,1.4302781;-0.26236448,0.20306127,1.7378707;-0.2953344,-0.1901924,1.7191257;-0.2691176,-0.42955056,1.7204243;-0.29499444,-0.34340823,1.7043452;-0.12927206,0.1997744,1.742177;-0.1455694,-0.20287855,1.746602;-0.23626044,-0.4284879,1.7812151;-0.18105471,-0.34895915,1.7685461;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
